,...1,baseMean,log2FoldChange,lfcSE,pvalue,padj,regulate,Cluster
2353,PF3D7_1322600,84.8838921533123,-0.669535490793811,0.242548438004216,0.000528700086595,0.005542165000409,Normal,GroupC
2354,PF3D7_1351900,1363.8028978687,0.023842922254678,0.213858516332857,0.883838214072176,0.944918586810773,Normal,GroupD
2355,PF3D7_0929300,106.798676442367,0.366315413811781,0.198169455316632,0.024123546894626,0.095922670704545,Normal,GreopE
2356,PF3D7_0827700,5.98477534056792,0.185140965839812,0.393080267709292,0.277991368920791,0.498187640166654,Normal,GroupA
2357,PF3D7_1476700,22.2008170317691,-0.138402042132019,0.330416907075209,0.457097749170904,0.664891716581304,Normal,GroupB
2358,PF3D7_1440700,395.978049858207,-0.853015758249825,0.19166590423403,3.09767770815941E-07,1.22776569016829E-05,Normal,GroupC
2359,PF3D7_0830600,4363.27269217031,-0.087832984073195,0.14289717336988,0.459634804847661,0.667330746075615,Normal,GroupD
2360,PF3D7_0400200,1715.85090684739,-0.129494379538547,0.23926874702285,0.458128642757386,0.666034412362144,Normal,GreopE
2361,PF3D7_1208500,61.4796412421919,0.024583837529889,0.256614271792112,0.890448716280578,0.948437922597791,Normal,GroupA
2362,PF3D7_0215600,502.420940713025,-0.009615778123131,0.190589719908487,0.949285556716157,0.973488304621102,Normal,GroupB
2363,PF3D7_0323200,80.513884897169,-0.253785502899435,0.197630560733522,0.107551493631528,0.274535439464093,Normal,GroupC
2364,PF3D7_1029900,832.338468356821,0.724458085783815,0.145423085127209,4.82305428865032E-08,2.44758736330572E-06,Normal,GroupD
2365,PF3D7_0524200,46.4522888173996,0.360152117091633,0.25457943373127,0.054805529817468,0.172818830957522,Normal,GreopE
2366,PF3D7_1402200,466.293759449356,-0.597452682128238,0.171557160410806,8.0100256551818E-05,0.001235637480331,Normal,GroupA
2367,PF3D7_1241900,1571.03368321693,0.341164054288157,0.209501128540846,0.041403611643289,0.14295101500929,Normal,GroupB
2368,PF3D7_0719600,8761.86644273447,-0.813976787236942,0.204164048428395,2.97668793301913E-06,7.96227363364229E-05,Normal,GroupC
2369,PF3D7_0908300.1,132.761392033124,0.265509465353883,0.227220891569523,0.124707417827069,0.303523657015233,Normal,GroupD
2370,PF3D7_0710500,75.9802879484336,0.119029550971739,0.232252157619733,0.488170459890377,0.687907155058963,Normal,GreopE
2371,PF3D7_1305000,300.475985911804,0.121816213184962,0.172256185690865,0.382959577319217,0.603628007059318,Normal,GroupA
2372,PF3D7_0804700,480.529100696153,0.291059528347894,0.256270740462354,0.116226101584565,0.2891011138819,Normal,GroupB
2373,PF3D7_0608600,132.746985745878,0.104877462235644,0.185488048686528,0.47868179581666,0.683112260521541,Normal,GroupC
2374,PF3D7_1227700,1369.71915247861,-0.04159416159005,0.209317516787364,0.796208172765552,0.896787052088145,Normal,GroupD
2375,PF3D7_1336400,125.559132913159,-0.054205988822501,0.174290093251222,0.701128561271265,0.838361002199159,Normal,GreopE
2376,PF3D7_1108500,653.695964701836,0.042208078328268,0.218485424051676,0.798489710229663,0.897495161777494,Normal,GroupA
2377,PF3D7_1452200,43.7382674708982,-0.092753931965933,0.251006033590743,0.601814447667379,0.772176855111973,Normal,GroupB
2378,PF3D7_0313400,942.837316238874,0.232092292974252,0.211576453341261,0.158130820612981,0.354082621001438,Normal,GroupC
2379,PF3D7_1455200.1,54.8460319605677,-0.845352594850383,0.334202723308777,0.000355813552528,0.004128349551768,Normal,GroupD
2380,PF3D7_1421800,73.3953947469439,-0.043965251841801,0.232284966333282,0.797092233372848,0.897038513412345,Normal,GreopE
2381,PF3D7_1029300,146.2136982129,-0.460600016457251,0.236104934170365,0.012397296898537,0.058587747745043,Normal,GroupA
2382,PF3D7_0722800,41.7126160129733,0.025795848729769,0.258163675283983,0.885328107853305,0.945394616645712,Normal,GroupB
2383,PF3D7_1304200.1,74.292459031174,0.947259274747002,0.263107994455648,7.32378951997513E-06,0.000168509224972,Normal,GroupC
2384,PF3D7_0830700,772.233318428949,0.176199798676113,0.160363842354121,0.182253532715169,0.386879078437596,Normal,GroupD
2385,PF3D7_1116900,30.612997168512,0.588985608220337,0.302179293354173,0.005822474598133,0.034213230829081,Normal,GreopE
2386,PF3D7_0114600,4.28069878800217,-0.07987078865893,0.376965330604002,0.626777413904692,0.790991081850705,Normal,GroupA
2387,PF3D7_1103000,52.4730742829625,-0.049932030399253,0.210484183641312,0.757387121735022,0.872739903333969,Normal,GroupB
2388,PF3D7_1007200,317.316093308581,-0.27492189356186,0.140624024138235,0.025670619018307,0.100494988825182,Normal,GroupC
2389,PF3D7_0107900,125.435275968022,-0.400508099423651,0.230065604445479,0.025492731163241,0.100018446688149,Normal,GroupD
2390,PF3D7_0818100,522.470637988136,-0.009452880386413,0.141627529585404,0.936572810063014,0.967946394869084,Normal,GreopE
2391,PF3D7_1252700,802.348832110307,0.068380643870783,0.102778163817357,0.426871815396712,0.640647612527764,Normal,GroupA
2392,PF3D7_0601500,41.2746534565942,-0.066048296507726,0.297051999304428,0.72045043223562,0.848797395178039,Normal,GroupB
2393,PF3D7_1358500,695.174467181188,-0.171363717542211,0.159115780612908,0.191219488401719,0.398570455601209,Normal,GroupC
2394,PF3D7_0924100,449.437848745743,0.555450648511674,0.236040769938793,0.003011176183778,0.020679873550256,Normal,GroupD
2395,PF3D7_1207000,713.421982443481,0.064229622081937,0.267095975043949,0.723014934086487,0.850329454643626,Normal,GreopE
2396,PF3D7_1425800,285.385021045887,0.12583407157835,0.220894555992914,0.451071437297434,0.660532405528644,Normal,GroupA
2397,PF3D7_1148900,1094.22261063823,-0.081182873069419,0.230925072150642,0.634457590066074,0.795085325192427,Normal,GroupB
2398,PF3D7_1473000,1.11154052750974,0.067202897262004,0.422552378612118,0.565493498702388,0.746385439463774,Normal,GroupC
2399,PF3D7_1313700,46.4335592793278,0.126521788998528,0.277875848299202,0.493317640404268,0.690758328276278,Normal,GroupD
2400,PF3D7_1435900,87.7295504347086,-0.30020082948738,0.216360203902038,0.075808700431798,0.215649813369433,Normal,GreopE
2401,PF3D7_0723900,1952.26593043904,0.260004576654466,0.210784558528968,0.114837499347195,0.286980758729364,Normal,GroupA
2402,PF3D7_1421000,81.0050853755189,0.257210946331941,0.319170875433109,0.189523233214266,0.396880507656563,Normal,GroupB
2403,PF3D7_0516200,7268.53507374923,-0.16372855729758,0.242344643988753,0.353167175536931,0.573375425719684,Normal,GroupC
2404,PF3D7_1106800,516.924970698502,0.179862948860937,0.179171745603354,0.213821959578464,0.42922485785991,Normal,GroupD
2405,PF3D7_0206600,95.9878818159489,0.885822744691192,0.391273837880245,0.000498935449459,0.005312195079538,Normal,GreopE
2406,PF3D7_0318400,25.2051956653351,0.133844544909915,0.293463599688821,0.473832016248204,0.679046674116587,Normal,GroupA
2407,PF3D7_0622000,57.3108373065808,0.082694219119557,0.273590581436542,0.650912901137724,0.806217393516844,Normal,GroupB
2408,PF3D7_1037400,265.666768608182,-0.678966683601066,0.207331212610296,0.000100006026334,0.001495957914583,Normal,GroupC
2409,PF3D7_0614400,1163.43461033937,-0.045639481517171,0.169786461340997,0.741518483222317,0.864972151213144,Normal,GroupD
2410,PF3D7_0416100,313.078247698161,0.304230841584594,0.138564138648349,0.013669145535249,0.063276607209209,Normal,GreopE
2411,PF3D7_1023600,54.7449368657126,-0.070389158956175,0.236176410453106,0.683448645803623,0.826531435793691,Normal,GroupA
2412,PF3D7_0818500,1583.53182441941,0.039994442386922,0.102635827577713,0.645150392529012,0.802798629501905,Normal,GroupB
2413,PF3D7_1125000,319.938265102345,0.626908890302016,0.231875756996689,0.000801100128123,0.007538949212662,Normal,GroupC
2414,PF3D7_1452700,461.035426863115,-0.571792163466967,0.132714738072064,3.33025159363179E-06,8.6938779583753E-05,Normal,GroupD
2415,PF3D7_0907200,1387.14594883867,0.304751394692673,0.196841643977959,0.055596500368467,0.174603237131737,Normal,GreopE
2416,PF3D7_0722300,1276.82137513101,-0.047500734698873,0.191522121596594,0.754138791383473,0.871827472261498,Normal,GroupA
2417,PF3D7_0319600,3302.98519137518,-0.469189432790477,0.184872120374366,0.003061312999955,0.020784798120324,Normal,GroupB
2418,PF3D7_1322300,179.78024216933,-0.321918758069744,0.238477512538886,0.073370430948858,0.212141341880882,Normal,GroupC
2419,PF3D7_1322700,23.0247074847862,0.379993439357839,0.333532779865363,0.066234473792384,0.198046912275685,Normal,GroupD
2420,PF3D7_0403400,1711.45358594208,-0.000383256431857,0.211480561488793,0.998113111123138,0.999033031041224,Normal,GreopE
2421,PF3D7_0810700,243.795756805248,-0.853493986026794,0.285348768020096,9.36489379381927E-05,0.001416472793884,Normal,GroupA
2422,PF3D7_1037600,1353.17016744741,-0.206300621910458,0.163157309032583,0.12626155446558,0.305525953987567,Normal,GroupB
2423,PF3D7_0933300,145.850541581766,-0.642219163599106,0.282538527756127,0.00215915597664,0.015822155132463,Normal,GroupC
2424,PF3D7_1465300,925.717716602169,-0.035109459607084,0.135642132961011,0.758146053680803,0.87311411908521,Normal,GroupD
2425,PF3D7_0527400,132.905511085796,0.339430285252365,0.215124378258606,0.045846175084228,0.153683805885628,Normal,GreopE
2426,PF3D7_0716000,3915.38239142648,0.32905850236846,0.244706049081992,0.071474116504873,0.208783499442906,Normal,GroupA
2427,PF3D7_0303100,238.756634545616,0.351350420327904,0.159262304512172,0.011553868776481,0.055766673294483,Normal,GroupB
2428,PF3D7_0411400,513.560111329559,-0.218749629422804,0.184506003733304,0.141974357624543,0.329594169260911,Normal,GroupC
2429,PF3D7_1322400,66.3201127262708,0.679998391118273,0.262627792955643,0.000793632085273,0.007481635803872,Normal,GroupD
2430,PF3D7_0402000,5698.70349774509,-0.251817752430118,0.249084760563289,0.164898220079575,0.362802809980589,Normal,GreopE
2431,PF3D7_0215100,318.414730678884,0.237056836532389,0.207179434173734,0.144162653641854,0.332043692926932,Normal,GroupA
2432,PF3D7_0908300.2,47.0777669343755,-0.063290840404995,0.391086566779195,0.677945794663009,0.82417533189714,Normal,GroupB
2433,PF3D7_0929900,26.444540812112,-0.068513638076293,0.260701269985288,0.703341463480978,0.839372339934442,Normal,GroupC
2434,PF3D7_1324600,124.848138351594,0.455503136120897,0.272372247000004,0.021335057840255,0.087367544549461,Normal,GroupD
2435,PF3D7_0808100,360.518886844173,0.090514550471574,0.149396571156372,0.46418641325624,0.670949200813044,Normal,GreopE
2436,PF3D7_1222800,15.2603577823063,-0.148564771003281,0.319996932230468,0.429170189561624,0.641805048008707,Normal,GroupA
2437,PF3D7_0912600,87.9508257613051,0.417795706180452,0.218030032660656,0.016596836981714,0.072627526393826,Normal,GroupB
2438,PF3D7_1357000,29200.2045507085,-0.673166843004159,0.292279204060929,0.001672316972405,0.013096116158376,Normal,GroupC
2439,PF3D7_1434100,418.935760209991,-0.101893801347164,0.180075899560508,0.481328322968693,0.684384570755309,Normal,GroupD
2440,PF3D7_1331400,98.8066742314766,-0.563237532905013,0.241597251755058,0.003029676244912,0.020679873550256,Normal,GreopE
2441,PF3D7_0419000,19.680762166477,0.141130871535708,0.280681608272791,0.447155822690211,0.656408790810448,Normal,GroupA
2442,PF3D7_0617100,826.535760724987,0.130454280851167,0.192643268837848,0.391883780059065,0.611825453053687,Normal,GroupB
2443,PF3D7_1222500,542.923653716675,1.33160864758168,0.172208949478554,1.76131161127961E-16,8.69447459022571E-14,Up,GroupC
2444,PF3D7_0626000,2271.70730937409,-0.218781733847054,0.245031737290492,0.221050229693154,0.438066696070739,Normal,GroupD
2445,PF3D7_1316700,70.7890656851728,0.088317244864422,0.202196688185297,0.575043019667275,0.752841160290901,Normal,GreopE
2446,PF3D7_1452400,1731.21391798176,-0.054594185394596,0.194353173986352,0.7216611355787,0.849473220505602,Normal,GroupA
2447,PF3D7_1458600,1275.96751360257,0.464371994162033,0.13567889870728,0.000210890054663,0.002734627154899,Normal,GroupB
2448,PF3D7_0319200,1022.45340026354,-0.091820117756413,0.16386045240942,0.493311910758254,0.690758328276278,Normal,GroupC
2449,PF3D7_0211300,43.7085254925729,0.247347764292815,0.302195270563087,0.20218872045052,0.413827648717047,Normal,GroupD
2450,PF3D7_0611300,82.1606257249758,-0.590105644187412,0.264170375408427,0.003229328469422,0.021702046520989,Normal,GreopE
2451,PF3D7_1024300,35.6518282363783,-0.781965161815953,0.326049295550877,0.000701906082573,0.006769715858563,Normal,GroupA
2452,PF3D7_1134500,604.401502294061,-0.176336381018205,0.270811969672173,0.340730632666002,0.562702960880898,Normal,GroupB
2453,PF3D7_0728400.2,2.77653956594567,-0.264116083084766,0.469337414888693,0.034694900224921,0.125012148786543,Normal,GroupC
2454,PF3D7_0827500,102.627804888443,-0.025513147009419,0.207235208714988,0.873323259949021,0.937924308054427,Normal,GroupD
2455,PF3D7_1453200,122.21520648306,0.12766238191964,0.222737987547157,0.446827553504251,0.65628174615312,Normal,GreopE
2456,PF3D7_1327300,3043.21569870247,0.024803557553967,0.250603672661555,0.888496340577888,0.946962303411969,Normal,GroupA
2457,PF3D7_0937000,3.84011530265688,-0.108415862004479,0.403820948623306,0.462591332131121,0.669897132214434,Normal,GroupB
2458,PF3D7_1440900,64.506311076198,0.112265373462168,0.206222949638348,0.482165088115134,0.68468643991378,Normal,GroupC
2459,PF3D7_0407600,30.5988756783703,1.08903904359165,0.452437741747508,0.000100981889671,0.001506405661853,Up,GroupD
2460,PF3D7_1431000,92.5014626484903,0.090645149698709,0.210921493833664,0.575764446739485,0.753531199275827,Normal,GreopE
2461,PF3D7_0824800,1825.09454015909,0.084406978802116,0.247296489927059,0.632522361197518,0.79400889264401,Normal,GroupA
2462,PF3D7_0804500,1796.06330464548,-0.329032473132934,0.216301058985227,0.053137882354595,0.169384963812204,Normal,GroupB
2463,PF3D7_0620300,171.528700068307,-0.618862766282089,0.225800577303395,0.000758391952641,0.007174335022373,Normal,GroupC
2464,PF3D7_0621300,2116.64636722878,-0.099489385795162,0.245270879715591,0.57210677427616,0.751097626769716,Normal,GroupD
2465,PF3D7_1319100,283.443944309152,0.879463037311911,0.258266966301755,2.05294685310278E-05,0.000406843117239,Normal,GreopE
2466,PF3D7_0605400,21.0297619225752,0.066211601669319,0.273700450951471,0.716646380536664,0.846690567083134,Normal,GroupA
2467,PF3D7_1312500,113.767859899664,-0.78157213392651,0.225129833091568,2.70576972948915E-05,0.000517335550392,Normal,GroupB
2468,PF3D7_0720600,746.62253245867,0.103290542673425,0.179239862065255,0.47371690613145,0.679046674116587,Normal,GroupC
2469,PF3D7_0926000,177.964488551295,0.034307933200761,0.208045194701354,0.830659202459001,0.914777999805319,Normal,GroupD
2470,PF3D7_1111700,519.292630871422,-0.025745176387205,0.15883109665477,0.844316131118159,0.92357707332224,Normal,GreopE
2471,PF3D7_1119400,1172.92293848044,-0.019914104656487,0.238424797499339,0.908411662669183,0.955944831064664,Normal,GroupA
2472,PF3D7_1221200,243.3463547519,-0.026980873973132,0.219021239303398,0.870517552143887,0.936578226301032,Normal,GroupB
2473,PF3D7_0514900,691.646541463396,0.274776948907145,0.225923172884443,0.111512892249045,0.282107872168443,Normal,GroupC
2474,PF3D7_0711500,2689.50650726664,0.074390173291037,0.145722553135209,0.539065971964662,0.725974262839315,Normal,GroupD
2475,PF3D7_0908500,467.500757238709,-0.169544716300623,0.185983318977991,0.254391191936037,0.474522072604666,Normal,GreopE
2476,PF3D7_1212800,373.622962476708,0.20650087012243,0.146079358307643,0.093712084950286,0.249195211204728,Normal,GroupA
2477,PF3D7_0800600,11.7623034693711,0.197144772018755,0.379307189836705,0.27217139941685,0.491483438255237,Normal,GroupB
2478,PF3D7_1464800,4.94191853965183,0.015964052868448,0.367670500712526,0.923387142646181,0.962378538304945,Normal,GroupC
2479,PF3D7_1477500,7488.36115268002,-0.316962831399267,0.143476124220593,0.012783224542433,0.059925076728953,Normal,GroupD
2480,PF3D7_0625900,6.58083950149202,0.149679023703154,0.368791996989242,0.397320553578569,0.615831351845788,Normal,GreopE
2481,PF3D7_0316300.1,26.5313048629964,0.017090123934657,0.439153368934055,0.816030202374687,0.906970595538011,Normal,GroupA
2482,PF3D7_1008200,31.1598158521859,1.19945838369977,0.371703306794693,8.80941677822522E-06,0.000194395716345,Up,GroupB
2483,PF3D7_0928000.2,101.765400082716,0.051066183034209,0.277239661860878,0.779843626525898,0.88524626434034,Normal,GroupC
2484,PF3D7_1448900,74.5114867068568,0.221127339305519,0.305241340667296,0.250930805766549,0.471146014976613,Normal,GroupD
2485,PF3D7_1145800,633.048661799985,-0.0493529622824,0.181714610354937,0.735154080715887,0.859053696751005,Normal,GreopE
2486,PF3D7_1417900,62.4721744207646,-0.423869124097047,0.241107642964719,0.021895881120596,0.089059651299504,Normal,GroupA
2487,PF3D7_1249500,101.848220787371,-0.259208213483978,0.219449220259683,0.125387610076898,0.304360627052998,Normal,GroupB
2488,PF3D7_1400100,80.0872152104566,-0.421671645278141,0.295562921772822,0.037740039565731,0.133243442680051,Normal,GroupC
2489,PF3D7_1123300,866.861880869985,-0.02612341384427,0.154886332146936,0.838707604762304,0.918552298075698,Normal,GroupD
2490,PF3D7_1411500,1345.80935356424,0.311720525212465,0.226543869864663,0.073654363592776,0.212459770071597,Normal,GreopE
2491,PF3D7_0203400,223.192395468622,0.189736308395146,0.288191946591325,0.315153739186585,0.539086430916496,Normal,GroupA
2492,PF3D7_1237500,1284.46371745164,0.208124152176384,0.273507931821903,0.265577128469571,0.484408400265291,Normal,GroupB
2493,PF3D7_0410800,1885.31121303703,0.121559870486397,0.251221562506667,0.495541289415073,0.69207541191457,Normal,GroupC
2494,PF3D7_0419200,61.3267371359648,0.053045249057387,0.251401613882123,0.764849852944713,0.877219077215996,Normal,GroupD
2495,PF3D7_0223300,12.4897611916812,0.076670736559869,0.327782861916989,0.674648772029644,0.822051582012783,Normal,GreopE
2496,PF3D7_0404000,98.8334849102928,-1.00619804333056,0.231258556453522,2.58665269378516E-07,1.06711652048043E-05,Down,GroupA
2497,PF3D7_1367600,659.332205770462,0.120931515655776,0.184486887056368,0.412118924566824,0.628773745545899,Normal,GroupB
2498,PF3D7_1148000,265.791973727538,-0.075769970965037,0.222541560392412,0.650534571141536,0.806116549817101,Normal,GroupC
2499,PF3D7_1242100,37.5831713282859,-0.055773997946938,0.23327689250876,0.744933264031666,0.866349887276065,Normal,GroupD
2500,PF3D7_0314600,321.802089977008,-0.311279283971001,0.191014489925401,0.046378574222005,0.154097362554944,Normal,GreopE
2501,PF3D7_1359700,144.395876034283,0.174299602562111,0.221600470546445,0.299523056041333,0.520784564298571,Normal,GroupA
2502,PF3D7_1129600,92.3858147423361,0.205987315994373,0.252556610343841,0.25511813381298,0.474522072604666,Normal,GroupB
2503,PF3D7_0611000,59.2345223066421,-0.078830150744846,0.208684757848885,0.624038977099397,0.789683441074278,Normal,GroupC
2504,PF3D7_1313100,86.5925665206641,0.13748555023664,0.213693036256164,0.401004576157354,0.617988040327755,Normal,GroupD
2505,PF3D7_0730800.2,9.39575376600246,0.097165641609819,0.393561487220001,0.5297701722701,0.718382871568062,Normal,GreopE
2506,PF3D7_1104900,588.332487645383,-0.037038526750753,0.240548580348713,0.831328750811129,0.914777999805319,Normal,GroupA
2507,PF3D7_1444600,17.4014009869175,0.272915399034763,0.300707883641706,0.162344109932593,0.359660757623002,Normal,GroupB
2508,PF3D7_0631700,7.33137825508108,0.213163514624691,0.362085712786887,0.255761680397555,0.474522072604666,Normal,GroupC
2509,PF3D7_1149600,3065.62822208752,0.168989595108231,0.150865506706011,0.177069979683985,0.379039569442905,Normal,GroupD
2510,PF3D7_1237200,2576.64206611265,0.149987526101554,0.233200608899501,0.384791586964714,0.605689618740916,Normal,GreopE
2511,PF3D7_1231300,57.9432103305305,-0.422265664978111,0.309892763328298,0.040630313779984,0.141334147229541,Normal,GroupA
2512,PF3D7_1146700,15.0447209015449,-0.056914613773238,0.321642659346962,0.755571489416803,0.871998552079328,Normal,GroupB
2513,PF3D7_0318500,293.673076917805,-0.519573409987486,0.244344261739024,0.006190551310742,0.035576319469754,Normal,GroupC
2514,PF3D7_0308800,90.6762978290838,-0.24061521386502,0.207443171099349,0.138828986062481,0.326338265939079,Normal,GroupD
2515,PF3D7_1129700,62.0549926861212,0.09307093583601,0.239610011518205,0.592938176811996,0.765778714369926,Normal,GreopE
2516,PF3D7_1436100,1083.55090881864,0.344947906826835,0.27774934007101,0.075815008051979,0.215649813369433,Normal,GroupA
2517,PF3D7_0819100,738.461564045417,0.048740183045615,0.160389511590178,0.711969996043819,0.843661285542443,Normal,GroupB
2518,PF3D7_1468900,1055.35033445482,0.049852129738633,0.119316374400062,0.620537381981692,0.787452310629126,Normal,GroupC
2519,PF3D7_0306700,127.788938109572,-0.210687061341079,0.256345517101552,0.247986984496562,0.467798506992258,Normal,GroupD
2520,PF3D7_0531100,424.746920288779,0.199851350864097,0.181412417289553,0.172630319869068,0.374204645464687,Normal,GreopE
2521,PF3D7_0513000,185.403700591192,-0.431118139747711,0.148514700634893,0.00133271488876,0.011202231959704,Normal,GroupA
2522,PF3D7_1324200,3090.07763985201,0.118941137810025,0.250388150365811,0.504142072027964,0.699410181684171,Normal,GroupB
2523,PF3D7_0730200,463.337944177197,0.894539120876214,0.150276535591988,7.62707658071341E-11,7.96442804486035E-09,Normal,GroupC
2524,PF3D7_1439800,1445.04205787256,0.052004850119382,0.164728088681494,0.69997536940447,0.838017428130298,Normal,GroupD
2525,PF3D7_1410600,10008.0954858476,0.125442545237469,0.202917812615001,0.42745235730904,0.640647612527764,Normal,GreopE
2526,PF3D7_1464200,224.62071922481,0.060536145183367,0.16638766735066,0.656248692537764,0.810238835943624,Normal,GroupA
2527,PF3D7_0933500,104.281813643696,0.168020841129243,0.232595341834744,0.330535540079337,0.555152484574946,Normal,GroupB
2528,PF3D7_0219100,180.042538439293,-0.018315390354688,0.196313827395608,0.905545442434702,0.955149913057582,Normal,GroupC
2529,PF3D7_0420600,281.707818275722,-0.224075404706152,0.250733720486577,0.215648073179763,0.431296146359525,Normal,GroupD
2530,PF3D7_1368400,625.802603518258,0.178589977074022,0.161591892255127,0.179366788246699,0.382646020123274,Normal,GreopE
2531,PF3D7_0931100,6331.92169393986,0.244331677167677,0.27200100606983,0.193957006471243,0.401589444066255,Normal,GroupA
2532,PF3D7_1473400,233.945351388311,-0.262598175907726,0.199919385210209,0.099179898597529,0.259470920943235,Normal,GroupB
2533,PF3D7_0408100,601.997653960259,0.101243953896346,0.259138251205998,0.574076685382781,0.752047382781304,Normal,GroupC
2534,PF3D7_0919600,83.5485082295688,-0.516873346101595,0.253589859875427,0.007565624008465,0.041287777252229,Normal,GroupD
2535,PF3D7_0524800,374.539232288408,-0.134677473993955,0.160772264098292,0.306779445701023,0.528997265848383,Normal,GreopE
2536,PF3D7_0306400,374.207259754448,0.260612938094227,0.15303146844378,0.046165488984433,0.153790555328509,Normal,GroupA
2537,PF3D7_1235400,139.689074321903,0.474765260833334,0.210989947572465,0.00601820497713,0.034801760410877,Normal,GroupB
2538,PF3D7_1141000,53.822309259827,0.411256981060298,0.280176621370851,0.038015364672048,0.133954205171462,Normal,GroupC
2539,PF3D7_1344900,1865.15120407692,-0.167326486327673,0.228674236103822,0.327882271153081,0.552233477779538,Normal,GroupD
2540,PF3D7_0930000,21.0573605260782,-0.102821682813477,0.284103264226827,0.577892962553444,0.755338776768845,Normal,GreopE
2541,PF3D7_0726500,3380.33923218421,0.206298558428403,0.191566158281267,0.177052951602934,0.379039569442905,Normal,GroupA
2542,PF3D7_0522100,187.208530442522,0.338051629005258,0.188235329013921,0.030079968914263,0.11303407003768,Normal,GroupB
2543,PF3D7_1238700,161.561478772076,-0.092433775981611,0.175890749676258,0.515275567291409,0.706552103634432,Normal,GroupC
2544,PF3D7_0707600,302.367895465649,0.220418873720413,0.208615250092577,0.17524716758525,0.377480419566647,Normal,GroupD
2545,PF3D7_1360400,395.872652670508,-0.335250471165662,0.178561077254796,0.025603698779086,0.100373445897557,Normal,GreopE
2546,PF3D7_0103500,49.8001932637209,0.044617524818735,0.287134251560397,0.808025120722215,0.903243472914679,Normal,GroupA
2547,PF3D7_1349600,159.288836361535,-0.061932485424079,0.151261019876033,0.621348203788501,0.787747080684465,Normal,GroupB
2548,PF3D7_1037200,42.365735717991,0.358800267709472,0.265528898853579,0.060630972603269,0.186003492223589,Normal,GroupC
2549,PF3D7_1015200.3,512.714415827254,0.085715702380172,0.235920404127302,0.619635314371467,0.787045557201653,Normal,GroupD
2550,PF3D7_1213400,24.8327899615485,0.222056968562065,0.302838619598854,0.248556187126146,0.468038915452004,Normal,GreopE
2551,PF3D7_1350700,68.056513357199,-0.345176668646034,0.261324493597625,0.068167913852471,0.201717587040283,Normal,GroupA
2552,PF3D7_1340500,409.833853493322,-0.166472956836024,0.245324863527374,0.348213466741196,0.569016106636969,Normal,GroupB
2553,PF3D7_0215400,1430.14718980725,0.060213002858358,0.125473543574511,0.568170342575927,0.748370062110651,Normal,GroupC
2554,PF3D7_1350800,32.5726203077646,0.339399878521021,0.286292870120735,0.083705986955366,0.230488594912595,Normal,GroupD
2555,PF3D7_0414200.2,7.32643495282238,0.0501046997867,0.356491582678672,0.771811579574981,0.880826369336488,Normal,GreopE
2556,PF3D7_1213700,313.45666562126,0.009402122372813,0.228508802747207,0.955749059623087,0.977582610219167,Normal,GroupA
2557,PF3D7_0423300,346.259329274283,-0.168283215255657,0.243289920728016,0.341155772050061,0.563169574952132,Normal,GroupB
2558,PF3D7_1205500,1815.66408147271,0.14005774663398,0.228519852495677,0.411359374585128,0.627967782962396,Normal,GroupC
2559,PF3D7_0314100.2,1.45507921954357,-0.217300698363498,0.462513768342909,0.04670516476497,0.154734011393402,Normal,GroupD
2560,PF3D7_0111900,191.269173007824,-0.183560466018442,0.175645813982767,0.19771383072125,0.406969712212429,Normal,GreopE
2561,PF3D7_1134300,446.84411996095,0.275674146772239,0.301709000014498,0.158809853532241,0.354725423562347,Normal,GroupA
2562,PF3D7_1039400,18.3556763926904,-0.260647977484393,0.334517843746441,0.184708556869847,0.389350723526115,Normal,GroupB
2563,PF3D7_1148800,667.162598906383,-0.249835696758829,0.176959018846239,0.085890338654531,0.235191396315737,Normal,GroupC
2564,PF3D7_0215500,1163.09593459,0.43999666530867,0.219596268493501,0.012395214305793,0.058587747745043,Normal,GroupD
2565,PF3D7_1114100.1,1179.89794078264,0.555045251027248,0.252297621226348,0.004289432470587,0.026926726376056,Normal,GreopE
2566,PF3D7_0604900,74.6124756058334,-0.430253592142277,0.268163574685343,0.027614311060854,0.105669985243435,Normal,GroupA
2567,PF3D7_0508400,99.0105293798112,-0.351801323354284,0.232202728005528,0.048497883094383,0.158832029675813,Normal,GroupB
2568,PF3D7_0523100,794.160445340926,0.075082519020253,0.150278649751213,0.546448395485429,0.731201278335604,Normal,GroupC
2569,PF3D7_1145700,42.5503610366115,-0.10514614131357,0.268821911776713,0.564341978984489,0.745742283255581,Normal,GroupD
2570,PF3D7_0207100,1183.55467644403,-0.566193464094039,0.226121200466254,0.001952177174509,0.014600994569673,Normal,GreopE
2571,PF3D7_0721900,619.933069315339,0.637353728771467,0.353852828775346,0.005435896353726,0.032687615947655,Normal,GroupA
2572,PF3D7_1129900,384.239649043189,-0.029064482047975,0.209129302143342,0.856696640269195,0.93018651402954,Normal,GroupB
2573,PF3D7_1437600,24.9664713598185,0.042478351058078,0.300187715706323,0.81747018621322,0.908114384438991,Normal,GroupC
2574,PF3D7_0509000,455.416233306336,-0.130156856955487,0.153564269783914,0.303816036807899,0.526059017814698,Normal,GroupD
2575,PF3D7_0604000,32.791150505663,0.155854799841145,0.239381094059905,0.373372748206658,0.594723972649503,Normal,GreopE
